F361P1ML	F361P1MR	F361P1MS	F361P2ML	F361P2MR	F361P2MS	F361P3ML	F361P3MR	F361P3MS	F367P1ML	F367P1MR	F367P1MS	F367P2ML	F367P2MR	F367P2MS	F367P3ML	F367P3MR	F367P3MS	F368P1ML	F368P1MR	F368P1MS	F368P2ML	F368P2MR	F368P2MS	F368P3ML	F368P3MR	F368P3MS	F396P1ML	F396P1MR	F396P1MS	F396P2ML	F396P2MR	F396P2MS	F396P3ML	F396P3MR	F396P3MS	F397P1ML	F397P1MR	F397P1MS	F397P2ML	F397P2MR	F397P2MS	F397P3ML	F397P3MR	F397P3MS	F398P1ML	F398P1MR	F398P1MS	F398P2ML	F398P2MR	F398P2MS	F398P3ML	F398P3MR	F398P3MS	F405P1ML	F405P1MR	F405P1MS	F405P2ML	F405P2MR	F405P2MS	F405P3ML	F405P3MR	F405P3MS	F406P1ML	F406P1MR	F406P1MS	F406P2ML	F406P2MR	F406P2MS	F406P3ML	F406P3MR	F406P3MS	F416P1ML	F416P1MR	F416P1MS	F416P2ML	F416P2MR	F416P2MS	F416P3ML	F416P3MR	F416P3MS	F427P1ML	F427P1MR	F427P1MS	F427P2ML	F427P2MR	F427P2MS	F427P3ML	F427P3MR	F427P3MS	M354P1ML	M354P1MR	M354P1MS	M354P2ML	M354P2MR	M354P2MS	M354P3ML	M354P3MR	M354P3MS	M365P1ML	M365P1MR	M365P1MS	M365P2ML	M365P2MR	M365P2MS	M365P3ML	M365P3MR	M365P3MS	M373P1ML	M373P1MR	M373P1MS	M373P2ML	M373P2MR	M373P2MS	M373P3ML	M373P3MR	M373P3MS	M376P1ML	M376P1MR	M376P1MS	M376P2ML	M376P2MR	M376P2MS	M376P3ML	M376P3MR	M376P3MS	M377P1ML	M377P1MR	M377P1MS	M377P2ML	M377P2MR	M377P2MS	M377P3ML	M377P3MR	M377P3MS	M395P1ML	M395P1MR	M395P1MS	M395P2ML	M395P2MR	M395P2MS	M395P3ML	M395P3MR	M395P3MS	M402P1ML	M402P1MR	M402P1MS	M402P2ML	M402P2MR	M402P2MS	M402P3ML	M402P3MR	M402P3MS	M415P1ML	M415P1MR	M415P1MS	M415P2ML	M415P2MR	M415P2MS	M415P3ML	M415P3MR	M415P3MS	M422P1ML	M422P1MR	M422P1MS	M422P2ML	M422P2MR	M422P2MS	M422P3ML	M422P3MR	M422P3MS	M428P1ML	M428P1MR	M428P1MS	M428P2ML	M428P2MR	M428P2MS	M428P3ML	M428P3MR	M428P3MS
bin40	0	0	111.874083789831	0	2.25710706587367	1085.71068707097	1.95542924931071	1016.17714405951	2417.52626704563	0	4.71907355148037	197.58374685148	0.365143410074307	0	2278.30482399912	171.978332391745	2.21253623028078	266.037378808286	0	0	723.003964860452	1.05071816586637	0.716686614444102	2328.02419655229	41.0251460012548	5.9144183662405	1381.84097203971	0	1.32825056118586	220.376108558607	0.447535422428685	0	274.611233515343	0.800416216432545	1768.67456925517	326.864992345566	0	5.59259093552861	3512.82971919072	22.8419299067813	0	2284.29353948953	1.6468766983416	1714.93217453823	519.988041342786	0	0	695.055060084579	0	1575.95450852965	323.922866985817	3.0097591440245	14.0648497765853	4102.17940619078	0	3.84733764235149	173.237753882915	0	1.11141983884412	408.505875769446	2631.05613668363	299.856637884807	680.930567592207	0	0	344.186046511627	0	0	1081.99681953667	8.50376291508993	857.68493525799	365.401734881891	0	0	966.833451082486	0	1.88926989165037	413.605566536796	3.29638633647864	0	1420.77301749769	0	0	731.108930323847	0	2.6999784001728	1679.81233961492	0.864229539365655	513.625072374442	607.977652713306	2.94477082321068	2.59423560847796	2.80612483514016	0	1.08136165059042	392.406761470352	661.322645290581	988.589555418778	398.854271553283	9913.73777309954	0.90059258992417	473.505990920592	0	2.94388946676349	123.56069695396	1253.79170879676	0	151.692827403686	2.33019662975894	0.893958627594715	1.74355755483489	0	0	374.982312155087	1188.53067894815	5.24031197323948	255.134732108532	1.61608978994873	0.819524348068381	38.3761410049066	0	1.03414755217274	152.105330929693	59.929528650647	3517.50363494017	574.870270210969	0.405017354993661	0.981046187654515	990.704500978473	0	1.05130361648444	980.178763261552	0	7.2974945268791	796.161190814278	7.98403193612774	0	68.0530814034947	1.17383291662265	1.08216909974353	519.116677653263	15.9665207270649	1866.16491350435	2857.08492172926	0.886139886042411	2.87848476561938	1076.20121205114	0.910813174001749	0	4581.56393909175	0	5.25338843554092	820.461384152458	0	0	271.613626866656	0	2885.67288724403	1508.41739396463	1.40282950711585	143.105590062112	1104.08701467489	0	4.87796946391116	288.328183167474	0	0	613.473664248803	0	4.24610419939705	844.010716715022	0.915486833010624	1.83838736660202	641.469343077443	0	0.945984296660675	652.136994056043	0	202.917724460972	186.262871922561
bin41	0	0.567424177944222	26.03965743384	0	6.77132119762101	191.447824170288	55.4038287304702	2466.79786615177	320.420698538413	0	0	589.734694800983	0.365143410074307	1.0164667615369	1528.63753464464	2.49243959988036	8.85014492112309	351.74816612309	0	3.59063848733581	1360.49133172666	1.40095755448849	0.716686614444102	347.899935932774	299.242241420918	2.95720918312025	563.047126134686	0	3.98475168355759	343.252484239769	0.89507084485737	74.4423030794299	930.006066992369	5.60291351502781	4.0319329086364	299.281448687713	0	2.23703637421144	849.191306017819	5.90739566554689	0	811.934268287945	18.1156436817576	2.11458961102124	401.469206457675	0	0	2397.10254155676	0	1.80521707735355	1057.67079772717	3.0097591440245	196.907896872194	1397.66266582438	0.798212005108557	0.769467528470299	57.1769926608636	0.380572533319125	0	153.889199776161	772.214112342469	0	253.238640840077	0.857213883436056	43159.2573520998	718.346253229974	0.430327780670537	4.38400364749104	160.621389015415	67.1797270292105	34.2291593318468	460.633915077738	0	8.75069276317708	191.624647962294	0	0.944634945825186	807.787667241753	0	3.23921610970145	402.105570989911	0	3.04483519829489	421.98233562316	0	16.1998704010368	3156.53583967002	0.864229539365655	115.799107226238	721.63113283764	0.736192705802671	3024.01397428248	368.537728348409	0	40.0103810718457	2920.41185940435	477.993023083204	528.384072723829	101.668735886131	0	3.60237035969668	474.436258093325	0.774851422239786	9952.30899063843	455.741990938882	366.337403748931	3595.95632179251	945.65954104851	0	0	203.124455138264	1.44537912294395	5.6736515621454	1036.90077512067	76.5116624572871	807.008043878879	439.204538835234	0.404022447487182	1029.32258117389	393.355445300293	0	19.6488034912821	210.05021890291	6.49838262476894	476.456772173135	604.49144825619	0	8.82941568889063	425.024461839531	0	2.10260723296888	802.53891576501	0	15.8112381415714	644.371541889046	0.420212207164618	3.62236812316052	265.206861351854	0	23608.6010800048	1292.02373104812	2.52102958848393	0	2252.81855787168	0	0	2695.80214084073	0	2.00758868523017	1149.59271252339	1856.53222977182	1875.45967148811	696.088264794383	0	0	421.166069189998	0	6.98287450028804	3377.15533724813	0.701414753557926	1.98757763975155	1612.59794829087	3.00012000480019	0	209.250833353609	0	4.82509047044632	1516.14279618831	1.65873239670244	3.39688335951764	531.671224509627	0	0	146.483589008902	0	15659.8240469208	1101.61335975092	1.19288325847991	0	65.626296843182
bin42	4.58305644034007	3.40454506766533	149.486922305378	2.20714009821774	1.12855353293683	666.288809118962	3667.08165220736	587.922220984491	150.097403634273	1.54022687541875	4.71907355148037	61.8391879458832	0	1.0164667615369	177.0386921114	1983.15110830481	3.31880434542116	155.837795117825	3.27225130890052	2.15438309240149	360.206276400011	0	4.30011968666461	531.906968428267	24875.717940055	0	745.00131411358	4.4209642122947	2.65650112237172	658.457100117534	0.447535422428685	0	51.0904620493662	7519.10993716733	819.826358089401	56.5462644986	3.02839880983927	2.23703637421144	3857.683219078	18.1160133743438	0	1674.37162503399	10248.5136937797	1898.90147069707	137.738105407022	6.89717009111162	0	277.39396223255	0.371613210106393	0	217.439935573352	30.8500312262511	1.08191152127579	373.762897452095	3.99106002554278	8.46414281317328	658.815497525175	0.380572533319125	1.11141983884412	5183.96754336877	15582.4861148302	83.1719141578296	1185.15683913156	0	0	1324.03100775194	0.430327780670537	0	803.90605646521	3256.94119647944	0	761.857441566777	0	0	147.105790354893	1.13305460190127	3.77853978330075	171.383522045634	417.816968148667	107.973870323382	84.0766193887995	0	0.761208799573723	872.178606476939	0	0.8999928000576	1030.40035265039	22053.4093855328	105.526605778749	768.187980117488	0.736192705802671	0.864745202825987	31.8027481315885	1.0676802511184	2.16272330118085	1541.11886235578	8672.15913308098	3.78769944604896	246.351167724086	1.28366409078072	0	132.097938527945	0.774851422239786	1.96259297784233	1902.65565961714	5237.6137512639	345.414395980632	2083.89366440383	1.16509831487947	3.57583451037886	43.5889388708721	0	0.945608593690899	5664.82713079572	3430.3966721141	108.299780780282	398.42958164894	0.404022447487182	5.73667043647867	324.826622077246	0	3.10244265651822	414.466907030646	4793.64024953789	4.47377250866793	747.111935140591	0.405017354993661	4.90523093827257	439.548679060666	0.383617977872915	6.30782169890664	452.876291048497	13114.5433213866	47.4337144247142	616.951476276747	2.10106103582309	0	259.202177698605	0	2.16433819948705	234.014502307185	31.9330414541299	0	360.937626733717	0	4.31772714842907	459.577420007516	0	2.00758868523018	230.814911091441	986.618361984406	5.25338843554092	585.757271815446	0	2.42314588953686	234.225516285821	1.81892041010592	5.23715587521604	1063.11558301395	16.1325393318323	1.98757763975155	540.056276892406	0	0	122.87403586462	0	3.61881785283474	1496.23097710141	8.2936619835122	5.94454587915587	162.416535946805	0.457743416505312	4.59596841650504	283.308919401832	3.27775714004763	2.83795288998203	1497.87715822247	2.38576651695981	5.36346408266886	1189.95917658299
bin43	0	0	35.6839750019289	0	0	110.838213993325	0	0	0	0	0	0	0	0	8.54669548124	0	0	3.33938132395338	0	0	28.505532664749	0	0	12.6644516292445	0	0	33.3582677961304	0	0	0	0	0	94.9963278730402	0	0	15.1709490118195	0	0	967.760790240562	0	0	0	0	0	13.8805842658239	0.689717009111162	0	72.2271071473433	0	0	15.2118473446378	0	0	0	0	0	0	0	0	30.7778399552322	0	49.2465281197676	50.6477281680154	0	0	450.645994832042	0	0	159.822277627278	0	0	18.6323830817962	0	0	9.6780125233482	1.13305460190127	0	2.28511362727512	0	0	252.229858166399	0	0	68.6947988223749	0	0	133.031061572128	0	0	19.1704665269961	0	0	28.0612483514016	0	0	284.243359270191	0	0	12.7085919857664	0	0	12.0934732455161	0	0	0	0	0	0	0	0	0	0	0	678.427118217694	0.742831674342594	0	207.369782261728	0	0	0	0	0	98.9891836209116	0	0	7.6795646783908	0	0	29.8128669275929	0	0	18.9576121834254	0	1.21624908781318	0	0	0	91.071035407618	0	0	0	0	0	58.8044448049315	0	0	24.0868668767042	0	0	58.263958139587	0	0	0	0	0	28.590908091227	0	0	35.6921298853603	0	0	12.6181373105702	0	0	0	0	0	0.948181861280994	0	0	2.77635104182573	0	0	74.0466493891152	0	0	53.212567223323	0	0	62.731019041277
bin44	0	9.07878684710755	21446.0689761592	48741.3783589913	5.64276766468417	525.221991309276	0.651809749770237	0	1921.45967063733	9.2413612525125	4.71907355148037	2879.29292167539	7.30286820148613	7.11526733075829	1848.52813694248	1.66162639992024	2.21253623028077	23601.6340705945	0.818062827225131	40.2151510581611	2714.07223129216	2.80191510897699	9.31692598777333	2431.57471281494	14.4794632945605	0.985736394373417	3934.25388674362	0.736827368715784	55758.6303080213	2348.00726573352	0.89507084485737	0	440.655235175783	0	2.68795527242427	1070.24149392472	0.757099702459817	8.94814549684578	2526.69900885931	27.1740200615157	1.58150274390726	1076.1042694534	0.823438349170798	4.22917922204248	1394.46485008969	0	4.60567726484179	2212.87107984759	0	0.902608538676776	2019.59643863809	4.51463871603674	0	221.099178774479	0.798212005108557	29282.8562634657	3959.72008875234	0	4.44567935537649	3808.75769445999	1.72754834975944	2.18873458310078	1100.74395885154	5.14328330061633	0	660.46511627907	0.430327780670537	23.6736196964516	2235.11455261749	13.6060206641439	5.86785588545946	3519.45013767261	6809.89055533036	1.45844879386285	316.471009513486	0	0	349.622384973093	2.47228975235898	1.07973870323382	1237.99775795682	2.13253718611718	0.761208799573723	1624.14131501472	0	0.8999928000576	1534.97378737071	3.45691815746263	0	2471.62086294486	2.20857811740801	1354.1909876255	286.224733184296	1.0676802511184	4.32544660236169	1171.35095250872	1670.74890521784	2.84077458453672	449.688639496349	11.5529768170265	0.90059258992417	5226.24097640842	0	0	7660.76321114553	1.55557283969822	3.03883632827536	642.273886241138	0.776732209919647	0.893958627594715	1022.59650591066	0	0	5818.90791314874	79.4829891546576	42.795881114789	592.984377366404	0.404022447487182	1.63904869613676	349.496998437543	0	0	4505.21503991759	7.94246765249538	13.4213175260038	6411.33942578798	3.64515619494294	1.96209237530903	3732.7238258317	0.76723595574583	11.5643397813289	1195.73383512494	1.60717442664052	1.21624908781318	4495.91147235959	8.40424414329235	3.62236812316052	648.50583455095	1.17383291662265	0	753.955174686882	1.68068639232262	0	774.59647984427	3.10148960114844	2.87848476561938	778.487537455078	0	11.0417377687659	690.203811807415	0.7159784920061	4.3778236962841	308.926780341023	3.10231432648756	0	707.075150102268	0.606306803368641	0.872859312536005	17132.2223449729	2.10424426067378	3.9751552795031	2123.63250936897	33.0013200528021	0	165.454147302854	1.04305740987984	8.44390832328106	219.97819181719	9.95239438021464	4.24610419939705	129.100323444896	9.61261174661155	11.9495178829131	6338.23221673132	2.18517142669842	1.89196859332135	1129.9179167846	2.98220814619977	13.4086602066721	486.406670720056
bin45	0	0	219.890440552426	0	0	81.8691353359783	0	1.2377309915463	573.776599708322	0	0	147.810741919428	0	0	401.69468761828	0.830813199960121	0	248.227345080534	0	0	644.397799027356	0	1.4333732288882	522.222387770609	0.804414627475586	0	489.254594343246	0	0	499.519179399508	0	0	61.4682121531436	0	2.68795527242427	206.876577433903	0.757099702459817	2.23703637421144	228.789004767829	0	0	0	0	0	0	0	0	705.5227567726	0	0.902608538676776	93.9555277168808	0	0	50.0105285323226	0	1.5389350569406	363.543266769073	0	0	214.745383324007	0	0	157.570709856048	0	0	412.403100775194	0	0	219.755631737508	0	0	844.668033041426	0	0.729224396931424	10.645813775683	0	0	75.4087497000788	0	0	129.16118340888	0	0	73.6015701668302	0	0.8999928000576	70.0577779876888	0	0.933863767953531	93.1136945596955	0.736192705802671	0	276.87098373383	0	0	287.597263214382	0	99.4271104587851	3.91033599562043	1.28366409078072	0	84.6543127186128	0	0	1992.1923965403	0	0	122.645264709363	0	0	967.674442933362	0	0	2410.26366680817	0	2.62015598661974	172.41981895919	0	0	248.074340067432	0	0	210.05021890291	0.722042513863216	55.9221563583492	1019.18794088929	0	0	1131.36007827789	0	0	44.2344284279926	0	0	396.611663320766	0	0	457.35673825584	0	1.08216909974353	841.29861568886	0.840343196161312	0	1080.78514072512	0	0	149.338574635566	0	1.00379434261509	227.45352889108	0	0.875564739256821	50.1504513540622	0	0	348.589148650729	0	0	567.674827700492	0	0	627.121424335339	0	0	116.791162802015	0	0	82.4918219314465	0	1.69844167975882	137.429376570374	0	0.919193683301008	1866.4584775365	0	0	200.396263798472	0	0	682.320468648967
bin46	0	3.97196924560955	3265.5659285549	4.41428019643547	591.362051258901	12601.5492159456	814.762187212796	14575.5201564492	21034.9269206613	0.770113437709375	4518.04101818731	6746.50457760818	1.46057364029723	16065.2571660907	27387.2751913849	9.96975839952145	76.3324999446867	11057.8046907176	0	22.9800863189492	17371.098845094	0.700478777244246	716.686614444102	11140.2476272777	876.811943948389	9.85736394373417	6886.96601500111	0	19465.5119741788	12012.5013356128	2.68521253457211	820.519607275494	9312.03499696651	0	8438.83557777599	6309.73561173404	0	11.1851818710572	18100.2162640592	717.551660175095	9.48901646344356	11373.8782487083	4.117191745854	6437.86807075417	11528.3591013923	0	16.8874833044199	18049.4493991542	3.34451889095754	9.92869392544454	11402.6218066306	5.26707850204288	14140.5835830746	6410.56011791957	0	3.0778701138812	16417.4773852193	0.380572533319125	6.66851903306474	12660.1846670397	105.380449335325	213.401621852326	18359.2387083704	0	0.71518480375329	6053.74677002583	0.430327780670537	44.7168372044085	17932.8586611688	12.7556443726349	3416.07010131831	12436.0805747055	0	5.83379517545139	5811.64652027059	4.53221840760507	4.72317472912593	12058.5446111308	4.1204829205983	1912.21724342709	23314.8121070332	1.06626859305859	7.61208799573724	26662.1687929342	2.49231536097034	13.499892000864	24516.286465467	12.0992135511192	1877.0661735866	10970.9841295924	24.2943592914882	386.541105663216	1740.73277273195	5.33840125559198	2497.94541286388	5320.96860745908	978.252801900097	533.118697031391	13877.7824484569	45057.8932504943	3.60237035969668	4298.76460519461	0.387425711119893	4.90648244460582	3979.01258886522	929.454771719686	3021.61625574847	5297.4147669202	1.16509831487947	7.15166902075771	7212.2258255745	4.33613736883185	0.945608593690899	14261.119758502	204.278710444213	428.832196476763	2973.07687826927	1.21206734246155	8.1952434806838	468.737150845645	0	10.3414755217274	8573.42904970383	44.7666358595194	4072.25142601499	14642.7356803546	3.2401388399493	375.74068987168	8644.96697651663	1.15085393361875	10.5130361648444	13691.6087991406	6.4286977065621	152.031135976648	26548.4992410517	60.9307700388696	2.71677609237039	2574.00772602631	1.17383291662265	1654.63655350785	2238.7936717205	17.6472071193875	2290.33016763854	10961.9596074296	1.77227977208482	14.3924238280969	9329.32527868506	2.73243952200525	1771.69701471563	4032.5381796995	11.4556558720976	3582.81091303891	2240.7221664995	3.10231432648756	5.65400707558601	5921.61692581759	1.81892041010592	6.98287450028804	7259.94918120555	4.20848852134756	911.304347826088	17005.4636534555	9.00036001440057	7.31695419586673	767.658580500742	2.08611481975968	10.8564535585042	7060.16213909829	14.0992253719707	2061.90819922721	3706.42864083735	0	6.43435578310705	3508.36244225166	2.18517142669842	19.8656702298742	7655.81658647042	5.36797466315959	168.949118604069	4690.35003908625
bin47	0	0	42.4349972995911	0	0	108.319163675294	0.651809749770237	1.2377309915463	0	0	0	274.505663564652	0	0	9.76765197856	0	0	34.5069403475183	0.818062827225131	0	411.170713588501	0	0	81.9464517186406	2.41324388242676	0	95.0205203889776	0	0	1.33561277914307	0	0	2.39486540856404	0	1.34397763621213	139.296895472161	0	0	0	0	0	159.278971290937	0	1.05729480551062	23.4902195267789	0	0	3.14030900640623	0	0	7.15851639747662	0.752439786006125	0	13.1606654032428	0	1.5389350569406	0	0	0	1.39899272523783	6.04641922415804	1.09436729155039	0	0	0	0	0	0	0	0	0.977975980909909	62.1079436059872	0	0	27.098435065375	0	0.944634945825186	0	0	3.23921610970145	0	0	0	111.629048086359	0	10.7999136006912	60.6117854500228	0	0.933863767953531	232.784236399239	0	3.45898081130395	420.918725271025	0	5.40680825295212	0	0	0	0	0	0	422.341296420331	0	2.94388946676349	228.318679154057	0	0	0	0	0	0.871778777417443	0	17.9665632801271	20.4392874549943	0.742831674342594	2.62015598661974	0	0	0	2.7411529289219	0	31732.8176384206	180.272984805563	0	6837.04283637177	65.8248401004926	0	0	416.615704500978	0	23.1286795626577	25.2768162445672	0	8.51374361469229	0	0	0	1.00078060887492	0	7.57518369820469	0	0	0	28.3883526644496	0	0	286.151978495245	0	11.0417377687659	145.659895348968	0	0	262.788365095286	0	0	449.756977281224	0	0.872859312536005	22.9449406405887	0	0	3.78544119317106	0	0	19.4651938003358	0	4.82509047044632	0.948181861280994	0	10.1906500785529	16.6581062509544	0.457743416505312	0	426.573088872076	1.09258571334921	2.83795288998203	0	0.596441629239954	1.78782136088962	90.7187044596929
bin48	3.43729233025505	0	221.819304066045	0	0	512.626739719126	0	6.18865495773148	598.260573350791	1.54022687541875	0	1408.72686686475	0	0	581.17529272432	0	209.084673761533	546.545410020371	1.63612565445026	0.718127697467164	621.938894503615	0	0	301.711935873177	0.804414627475586	6691.17864500676	554.960273335625	0.736827368715784	1.32825056118586	339.24564590234	0	0	178.816617172782	0	4.0319329086364	610.97549202146	1.51419940491963	2.23703637421144	804.936498526231	5.11974291014064	0	4264.59733499087	1.6468766983416	0	495.43008456479	2.75886803644465	0	248.084411506092	0	0	211.176233725561	0	1.08191152127579	188.197515266372	0	0.769467528470299	1757.97917733401	0	1.11141983884412	1647.31393396755	0	1.09436729155039	817.116681110648	2.57164165030817	0	434.108527131783	0.860655561341073	0	120.665819608595	0	1.95595196181982	173.902242096764	4.71337939876132	0.729224396931424	374.539084653576	0	0	329.056362327617	0	0	252.229858166399	5.33134296529296	0	421.98233562316	0	0.8999928000576	918.622774288008	0	0	587.437867148667	0.736192705802671	0	634.184212741677	0	0	340.42125033539	0.742225191122987	1.89384972302448	74.2963839167881	1.28366409078072	0	186.983701719134	0	0	662.57185323138	0	1.01294544275845	0	0.388366104959824	0	361.788192628238	0	0	390.704840966621	0.742831674342594	4.36692664436623	6.9899926605077	0	0.819524348068381	45.2290233272114	0	0	197.978367241823	3.61021256931608	2.23688625433397	349.968733200952	0	0	403.620352250489	0	0	345.449822009086	0	46.217465336901	284.972824756402	0.420212207164618	0.905592030790129	63.0491783591201	0	3.24650729923058	208.470665787739	0	0	525.184524292319	0	0	637.820234895126	0	0	329.415455635357	0	3065.35215213813	174.523570712136	0	0	237.524467219425	1.21261360673728	0	1137.89909324994	0	1.98757763975155	572.863433899887	0	0	344.290615343439	0	1.20627261761158	737.685488076613	0.82936619835122	1.69844167975882	226.272609908797	0	0	343.673035751654	0	0	1052.92952165299	0	0	301.108891398129
bin49	0	0	33.7551114883111	0	5.64276766468417	6.29762579507525	61.2701164784023	13.6150409070093	44.7098649123367	0	0	27.1489117811194	0	7764.78959138036	15.87243446516	53.1720447974477	0	86.8239144227879	0	0	2807.3630654677	0	553.282066350847	299.477032644487	0.804414627475586	0	2002.50692436771	0	0	186.98578908003	0	0	3.99144234760673	0	0	11.0334174631415	0	0	15.0299346197844	3.15061102162501	0.79075137195363	23.3091177498932	0	0	0	0	0	17.7950843696353	0	0	194.174757281553	0	3.24573456382737	26.3213308064856	0	0	0	0	0	13.2904308897594	0	1.09436729155039	0	0	0	28.9405684754522	0	0	26.370675808501	0	0	19.6675154752293	0	0	6.77460876634374	0	0	388.46931663677	0	1.07973870323382	7.31101038163474	0	0.761208799573723	1.22669283611384	0	0.8999928000576	2.36149813441647	0	0	0	0	0	14.0306241757008	0	0	4.1923799302388	214.503080234543	0	46.9240319474451	0	0	0	0	0.981296488921163	0	1.55557283969822	0	0	0	0.893958627594715	0	0	0	3.1445057623068	0	0.873385328873246	18.6399804280206	0	0	13.7057646446095	0	0	22.5341231006953	57.041358595194	1283.9727099877	16.4562100251231	0	0	0	0	0	20.3618797525681	0	3.64874726343955	0.979288057582138	0	0	748.583895438442	0	0	739.947264337508	0	615.566783724382	24.3328737123854	0.886139886042411	1.43924238280969	1.92694935013633	0.910813174001749	0	0	0	0.875564739256821	12.0361083249749	0	1.61543059302457	839.033187446392	0	0	90.9299499460369	1.40282950711585	0	39.1162256627676	0	0	1158.17903111998	0	0	569.857298629877	0	0	30.539861460083	0	0	0.804854884664295	0	9241.32059407814	271.723747523352	0	4.46955340222405	0
bin5	0	1.13484835588844	5.78659054085333	0	21.4425171257999	318.659865230808	0.651809749770237	1.2377309915463	4.25808237260349	0.770113437709375	1.88762942059215	12.0661830138309	0	0	1699.57144426944	0	1365.13485408324	41.185702995425	0.818062827225131	0	9.50184422158301	0	0	52.1477420027714	13.675048667085	0	20.2171319976548	1.47365473743157	0	32.0547066994337	0	0	21.5537886770764	0.800416216432545	0	28.9627208407464	0.757099702459817	0	23.3798982974424	3.93826377703126	1740.44376966994	437.045957810497	0	0	32.0321175365166	0.689717009111162	0	18.8418540384373	0	1.80521707735355	44.7407274842288	0	0	36.8498631290798	0	0	218.467315241509	0.380572533319125	0	618.35478455512	0.863774174879719	0	20.2590912672061	0	0	64.0826873385012	0	0	118.268485444186	0	3.91190392363964	1.03513239343312	0	0	43.5510563550669	0	0	0	0	2.15947740646763	3.65550519081737	0	0	69.9214916584887	0	0	61.3989514948284	0	5130.6475411367	56.1420805433458	1.47238541160534	5.18847121695593	170.238239998504	0	0	72.1089348001074	0	2.84077458453672	45.94644794854	0	0	63.2581677457766	0	0.981296488921163	209.515964400193	0	0	46.2609331798475	0.388366104959824	0	1.74355755483489	1.44537912294395	0	80.9710233794003	11.1424751151389	0	86.209909479595	0	0	68.5288232230476	0.382378470562593	0	86.9173319598248	2.88817005545286	23.4873056705067	48.2715494070279	0	0.981046187654515	51.9814090019569	0	0	54.7664351965624	0	0	28.399353669882	0.840424414329236	0	26.0202958307479	0	1.08216909974353	34.6077785102176	0	0	14.1941763322248	0	0	118.507385033384	0	0	540.062073524633	0	94.5609918397366	28.0842527582749	0	0	20.8933559128197	0.606306803368641	0	14.4468144774077	0	7.95031055900621	44.1634805869957	0	0	32.8475145380666	0	0	667.52003034182	0	0	29.1516859391702	0	0	503.034302915184	0	0	498.160203792811	0	0	2676.20178156094
bin50	0	13.6181802706613	24.1107939202222	0	0	0	29798.1345204962	0	3.19356177945262	0	16.0448500750333	3.01654575345772	0	0	0	22730.2183377089	8.85014492112309	3.33938132395338	0	1315.60994175984	6.04662814100737	0	2.1500598433323	10.4295484005543	29402.1590488601	9.85736394373417	1.01085659988274	0	18.5955078566021	6.67806389571535	0.447535422428685	0	0.798288469521346	1625.6453355745	6.71988818106067	1.37917718289269	0	4.47407274842289	7.5149673098922	1.5753055108125	0	1.94242647915776	6441.75820556315	0	0	0	6.14090301978905	9.42092701921869	0	0	6.26370184779205	11.2865967900918	0	7.89639924194567	0	10.0030778701139	9.38726745178358	0.761145066638251	0	2.09848908785674	1818.24463812181	0	10.1295456336031	0	0	84.7545219638243	0.860655561341073	0	0	5043.58178493983	5.86785588545945	0	0	0	0	3.39916380570381	4.72317472912593	9.14045450910046	5265.97717252462	0	2.43700346054491	0	0.761208799573723	0	0	2.6999784001728	12.5946567168879	11763.8924898453	0	2.73863807528516	0	0	0	0	4.32544660236169	6.70780788838208	8165.21932754398	0	0.977583998905106	0	0	1.86053434546402	0	0	0	24889.1654351715	0	0	1.16509831487947	0	0	0	0	0	43579.705838657	8.73385328873246	10.4849889907616	0	0.819524348068381	1.37057646446095	0	0	7.24311099665207	60571.4244454713	6.7106587630019	17.5532906934647	0.405017354993661	4.90523093827257	9.17318982387476	0	0	0	33634.1428135195	0	0	0	3.62236812316052	0	1.17383291662265	2.16433819948705	0	78.9922604391634	0	8.11095790412848	0	0	3.85389870027266	0	1.00379434261509	7.84322513417517	218.373440061861	0	0	3.10231432648756	3.23086118604914	8.79720248960831	0.606306803368641	0.872859312536005	0	22.4452721138536	0	0	0	0	29.1977907005037	3.12917222963952	2.41254523522316	14.2227279192149	19.9047887604293	0	8.32905312547719	0	14.7070989328161	1.60970976932859	5.46292856674606	4.72992148330338	35.0976507217662	29806.5739796375	0	0
